ExchangeSegment,ExchangeInstrumentID,InstrumentType,Name,Description,Series,NameWithSeries,InstrumentID,PriceBandHigh,PriceBandLow,FreezeQty,TickSize,LotSize,Multiplier,UnderlyingInstrumentId,UnderlyingIndexName,ContractExpiration,StrikePrice,OptionType,displayName,PriceNumerator,PriceDenominator,FullDescription
NSECO,121694,2,SILVER,SILVER24FEB72750PE,OPTBLN,SILVER-OPTBLN,4405800121694,4756.5,0.5,21,0.5,1,30,4100100000003,,2024-02-27T14:30:00,72750,4,SILVER 27FEB2024 PE 72750,1,1,SILVER24FEB72750PE
NSECO,123607,2,GOLD,GOLD24SEP56000CE,OPTFUT,GOLD-OPTFUT,4426800123607,19054,8239,11,0.5,1,100,4100100000001,,2024-09-24T14:30:00,56000,3,GOLD 24SEP2024 CE 56000,1,1,GOLD24SEP56000CE
NSECO,122207,2,GOLD,GOLD24NOV65800PE,OPTFUT,GOLD-OPTFUT,4433100122207,3232,0.5,11,0.5,1,100,4100100000001,,2024-11-26T14:30:00,65800,4,GOLD 26NOV2024 PE 65800,1,1,GOLD24NOV65800PE
NSECO,122911,2,WTICRUDE,WTICRUDE24FEB7300PE,OPTFUT,WTICRUDE-OPTFUT,4404500122911,1774.4,815.8,101,0.1,1,100,4100100000011,,2024-02-14T14:30:00,7300,4,WTICRUDE 14FEB2024 PE 7300,1,1,WTICRUDE24FEB7300PE
NSECO,123048,2,GOLDM,GOLDM24FEB66000PE,OPTFUT,GOLDM-OPTFUT,4405400123048,6921,0.5,101,0.5,1,10,4100100000002,,2024-02-23T14:30:00,66000,4,GOLDM 23FEB2024 PE 66000,1,1,GOLDM24FEB66000PE
NSECO,123673,2,GOLD,GOLD24SEP59300CE,OPTFUT,GOLD-OPTFUT,4426800123673,15582.5,5688.5,11,0.5,1,100,4100100000001,,2024-09-24T14:30:00,59300,3,GOLD 24SEP2024 CE 59300,1,1,GOLD24SEP59300CE
NSECO,123093,2,SILVERM,SILVERM24APR80250CE,OPTFUT,SILVERM-OPTFUT,4411000123093,5001,519,121,0.5,1,5,4100100000010,,2024-04-19T14:30:00,80250,3,SILVERM 19APR2024 CE 80250,1,1,SILVERM24APR80250CE
NSECO,124629,2,COPPER,COPPER24FEB680CE,OPTFUT,COPPER-OPTFUT,4405100124629,135.16,6.58,71,0.01,1,2500,4100100000008,,2024-02-20T14:30:00,680,3,COPPER 20FEB2024 CE 680,1,1,COPPER24FEB680CE
NSECO,125365,2,GOLD,GOLD24NOV59100CE,OPTFUT,GOLD-OPTFUT,4433100125365,17326,7359,11,0.5,1,100,4100100000001,,2024-11-26T14:30:00,59100,3,GOLD 26NOV2024 CE 59100,1,1,GOLD24NOV59100CE
NSECO,124198,2,SILVERM,SILVERM24APR74250PE,OPTFUT,SILVERM-OPTFUT,4411000124198,5746,0.5,121,0.5,1,5,4100100000010,,2024-04-19T14:30:00,74250,4,SILVERM 19APR2024 PE 74250,1,1,SILVERM24APR74250PE
NSECO,122834,2,WTICRUDE,WTICRUDE24JAN6950CE,OPTFUT,WTICRUDE-OPTFUT,4401700122834,35.3,0.1,101,0.1,1,100,4100100000011,,2024-01-17T14:30:00,6950,3,WTICRUDE 17JAN2024 CE 6950,1,1,WTICRUDE24JAN6950CE
NSECO,123644,2,GOLD,GOLD24SEP57800PE,OPTFUT,GOLD-OPTFUT,4426800123644,572.5,0.5,11,0.5,1,100,4100100000001,,2024-09-24T14:30:00,57800,4,GOLD 24SEP2024 PE 57800,1,1,GOLD24SEP57800PE
NSECO,123344,2,GOLD,GOLD24MAR58100PE,OPTFUT,GOLD-OPTFUT,4408600123344,301,0.5,11,0.5,1,100,4100100000001,,2024-03-26T14:30:00,58100,4,GOLD 26MAR2024 PE 58100,1,1,GOLD24MAR58100PE
NSECO,125168,2,GOLD,GOLD24NOV62000PE,OPTFUT,GOLD-OPTFUT,4433100125168,1635.5,0.5,11,0.5,1,100,4100100000001,,2024-11-26T14:30:00,62000,4,GOLD 26NOV2024 PE 62000,1,1,GOLD24NOV62000PE
NSECO,125291,2,SILVER,SILVER24APR67250CE,OPTBLN,SILVER-OPTBLN,4411700125291,14315,3635,21,0.5,1,30,4100100000003,,2024-04-26T14:30:00,67250,3,SILVER 26APR2024 CE 67250,1,1,SILVER24APR67250CE
NSECO,123304,2,GOLD,GOLD24MAR56100PE,OPTFUT,GOLD-OPTFUT,4408600123304,75.5,0.5,11,0.5,1,100,4100100000001,,2024-03-26T14:30:00,56100,4,GOLD 26MAR2024 PE 56100,1,1,GOLD24MAR56100PE
NSECO,121819,2,SILVER,SILVER24FEB69000PE,OPTBLN,SILVER-OPTBLN,4405800121819,2302,0.5,21,0.5,1,30,4100100000003,,2024-02-27T14:30:00,69000,4,SILVER 27FEB2024 PE 69000,1,1,SILVER24FEB69000PE
NSECO,124842,2,GOLDM,GOLDM24JAN58000CE,OPTFUT,GOLDM-OPTFUT,4402400124842,11046,0.5,101,0.5,1,10,4100100000002,,2024-01-24T14:30:00,58000,3,GOLDM 24JAN2024 CE 58000,1,1,GOLDM24JAN58000CE
NSECO,122140,2,GOLD,GOLD24JAN65800CE,OPTFUT,GOLD-OPTFUT,4402400122140,879,0.5,11,0.5,1,100,4100100000001,,2024-01-24T14:30:00,65800,3,GOLD 24JAN2024 CE 65800,1,1,GOLD24JAN65800CE
NSECO,123928,2,ZINC,ZINC24MAR230PE,OPTFUT,ZINC-OPTFUT,4407900123928,9.59,0.01,21,0.01,1,5000,4100100000027,,2024-03-19T14:30:00,230,4,ZINC 19MAR2024 PE 230,1,1,ZINC24MAR230PE
NSECO,122891,2,GOLDM,GOLDM24JAN64400CE,OPTFUT,GOLDM-OPTFUT,4402400122891,2201,0.5,101,0.5,1,10,4100100000002,,2024-01-24T14:30:00,64400,3,GOLDM 24JAN2024 CE 64400,1,1,GOLDM24JAN64400CE
NSECO,122748,2,WTICRUDE,WTICRUDE24MAR6450CE,OPTFUT,WTICRUDE-OPTFUT,4407500122748,541.4,109.2,101,0.1,1,100,4100100000011,,2024-03-15T14:30:00,6450,3,WTICRUDE 15MAR2024 CE 6450,1,1,WTICRUDE24MAR6450CE
NSECO,122383,2,GOLD,GOLD24MAY62700PE,OPTFUT,GOLD-OPTFUT,4414800122383,2333,0.5,11,0.5,1,100,4100100000001,,2024-05-27T14:30:00,62700,4,GOLD 27MAY2024 PE 62700,1,1,GOLD24MAY62700PE
NSECO,121701,2,GOLD,GOLD24MAY61400CE,OPTFUT,GOLD-OPTFUT,4414800121701,10224.5,1425.5,11,0.5,1,100,4100100000001,,2024-05-27T14:30:00,61400,3,GOLD 27MAY2024 CE 61400,1,1,GOLD24MAY61400CE
NSECO,122091,2,SILVER,SILVER24FEB81000PE,OPTBLN,SILVER-OPTBLN,4405800122091,12654,2139,21,0.5,1,30,4100100000003,,2024-02-27T14:30:00,81000,4,SILVER 27FEB2024 PE 81000,1,1,SILVER24FEB81000PE
NSECO,125245,2,NATURALGAS,NATURALGAS24FEB140CE,OPTFUT,NATURALGAS-OPTFUT,4405300125245,90.35,54.05,49,0.05,1,1250,4100100000014,,2024-02-22T14:30:00,140,3,NATURALGAS 22FEB2024 CE 140,1,1,NATURALGAS24FEB140CE
NSECO,124009,2,SILVERM,SILVERM24FEB63500CE,OPTFUT,SILVERM-OPTFUT,4405100124009,17908.5,5222.5,121,0.5,1,5,4100100000010,,2024-02-20T14:30:00,63500,3,SILVERM 20FEB2024 CE 63500,1,1,SILVERM24FEB63500CE
NSECO,121689,2,GOLD,GOLD24MAY60900PE,OPTFUT,GOLD-OPTFUT,4414800121689,1387.5,0.5,11,0.5,1,100,4100100000001,,2024-05-27T14:30:00,60900,4,GOLD 27MAY2024 PE 60900,1,1,GOLD24MAY60900PE
NSECO,121945,2,GOLD,GOLD24JAN61800CE,OPTFUT,GOLD-OPTFUT,4402400121945,6706.5,0.5,11,0.5,1,100,4100100000001,,2024-01-24T14:30:00,61800,3,GOLD 24JAN2024 CE 61800,1,1,GOLD24JAN61800CE
NSECO,124549,2,COPPER,COPPER24JAN745CE,OPTFUT,COPPER-OPTFUT,4401900124549,32.02,0.01,71,0.01,1,2500,4100100000008,,2024-01-19T14:30:00,745,3,COPPER 19JAN2024 CE 745,1,1,COPPER24JAN745CE
NSECO,124934,2,ZINC,ZINC24JAN250CE,OPTFUT,ZINC-OPTFUT,4401900124934,3.36,0.01,21,0.01,1,5000,4100100000027,,2024-01-19T14:30:00,250,3,ZINC 19JAN2024 CE 250,1,1,ZINC24JAN250CE
NSECO,123481,2,GOLD,GOLD24MAY59900CE,OPTFUT,GOLD-OPTFUT,4414800123481,11983,2253,11,0.5,1,100,4100100000001,,2024-05-27T14:30:00,59900,3,GOLD 27MAY2024 CE 59900,1,1,GOLD24MAY59900CE
NSECO,124232,2,SILVERM,SILVERM24JUN65750PE,OPTFUT,SILVERM-OPTFUT,4417100124232,2025.5,0.5,121,0.5,1,5,4100100000010,,2024-06-19T14:30:00,65750,4,SILVERM 19JUN2024 PE 65750,1,1,SILVERM24JUN65750PE
NSECO,125265,2,WTICRUDE,WTICRUDE24JAN4650CE,OPTFUT,WTICRUDE-OPTFUT,4401700125265,1833.7,764.1,101,0.1,1,100,4100100000011,,2024-01-17T14:30:00,4650,3,WTICRUDE 17JAN2024 CE 4650,1,1,WTICRUDE24JAN4650CE
NSECO,124988,2,GOLD,GOLD24SEP65500PE,OPTFUT,GOLD-OPTFUT,4426800124988,3431.5,0.5,11,0.5,1,100,4100100000001,,2024-09-24T14:30:00,65500,4,GOLD 24SEP2024 PE 65500,1,1,GOLD24SEP65500PE
NSECO,123552,2,GOLD,GOLD24JUL58300PE,OPTFUT,GOLD-OPTFUT,4420700123552,623,0.5,11,0.5,1,100,4100100000001,,2024-07-25T14:30:00,58300,4,GOLD 25JUL2024 PE 58300,1,1,GOLD24JUL58300PE
NSECO,123422,2,GOLD,GOLD24MAY56900PE,OPTFUT,GOLD-OPTFUT,4414800123422,283.5,0.5,11,0.5,1,100,4100100000001,,2024-05-27T14:30:00,56900,4,GOLD 27MAY2024 PE 56900,1,1,GOLD24MAY56900PE
NSECO,124344,2,SILVERM,SILVERM24AUG67000PE,OPTFUT,SILVERM-OPTFUT,4423400124344,2713,0.5,121,0.5,1,5,4100100000010,,2024-08-21T14:30:00,67000,4,SILVERM 21AUG2024 PE 67000,1,1,SILVERM24AUG67000PE
NSECO,123925,2,ZINC,ZINC24MAR227.5CE,OPTFUT,ZINC-OPTFUT,4407900123925,32.53,1.69,21,0.01,1,5000,4100100000027,,2024-03-19T14:30:00,227.5,3,ZINC 19MAR2024 CE 227.5,1,1,ZINC24MAR227.5CE
NSECO,122740,2,WTICRUDE,WTICRUDE24MAR6250CE,OPTFUT,WTICRUDE-OPTFUT,4407500122740,652.1,150.5,101,0.1,1,100,4100100000011,,2024-03-15T14:30:00,6250,3,WTICRUDE 15MAR2024 CE 6250,1,1,WTICRUDE24MAR6250CE
NSECO,124862,2,SILVERM,SILVERM24JUN79000CE,OPTFUT,SILVERM-OPTFUT,4417100124862,8025.5,2141.5,121,0.5,1,5,4100100000010,,2024-06-19T14:30:00,79000,3,SILVERM 19JUN2024 CE 79000,1,1,SILVERM24JUN79000CE
NSECO,124443,2,GOLD,GOLD24MAR65200PE,OPTFUT,GOLD-OPTFUT,4408600124443,4792.5,0.5,11,0.5,1,100,4100100000001,,2024-03-26T14:30:00,65200,4,GOLD 26MAR2024 PE 65200,1,1,GOLD24MAR65200PE
NSECO,125460,2,SILVER,SILVER24FEB80000PE,OPTBLN,SILVER-OPTBLN,4405800125460,11608.5,1592.5,21,0.5,1,30,4100100000003,,2024-02-27T14:30:00,80000,4,SILVER 27FEB2024 PE 80000,1,1,SILVER24FEB80000PE
NSECO,123139,2,SILVERM,SILVERM24AUG81250CE,OPTFUT,SILVERM-OPTFUT,4423400123139,8799,3074,121,0.5,1,5,4100100000010,,2024-08-21T14:30:00,81250,3,SILVERM 21AUG2024 CE 81250,1,1,SILVERM24AUG81250CE
NSECO,121731,2,GOLD,GOLD24JUL61400PE,OPTFUT,GOLD-OPTFUT,4420700121731,1586,0.5,11,0.5,1,100,4100100000001,,2024-07-25T14:30:00,61400,4,GOLD 25JUL2024 PE 61400,1,1,GOLD24JUL61400PE
NSECO,123780,2,SILVERM,SILVERM24NOV78500PE,OPTFUT,SILVERM-OPTFUT,4432500123780,7920,1898,121,0.5,1,5,4100100000010,,2024-11-20T14:30:00,78500,4,SILVERM 20NOV2024 PE 78500,1,1,SILVERM24NOV78500PE
NSECO,122240,2,SILVER,SILVER24APR71500PE,OPTBLN,SILVER-OPTBLN,4411700122240,4660,252,21,0.5,1,30,4100100000003,,2024-04-26T14:30:00,71500,4,SILVER 26APR2024 PE 71500,1,1,SILVER24APR71500PE
NSECO,122496,2,GOLDM,GOLDM24JAN64000CE,OPTFUT,GOLDM-OPTFUT,4402400122496,2751,0.5,101,0.5,1,10,4100100000002,,2024-01-24T14:30:00,64000,3,GOLDM 24JAN2024 CE 64000,1,1,GOLDM24JAN64000CE
NSECO,124229,2,SILVERM,SILVERM24JUN65500CE,OPTFUT,SILVERM-OPTFUT,4417100124229,19200.5,8194.5,121,0.5,1,5,4100100000010,,2024-06-19T14:30:00,65500,3,SILVERM 19JUN2024 CE 65500,1,1,SILVERM24JUN65500CE
NSECO,124973,2,WTICRUDE,WTICRUDE24FEB7500PE,OPTFUT,WTICRUDE-OPTFUT,4404500124973,1974,983.6,101,0.1,1,100,4100100000011,,2024-02-14T14:30:00,7500,4,WTICRUDE 14FEB2024 PE 7500,1,1,WTICRUDE24FEB7500PE
NSECO,124506,2,NATURALGAS,NATURALGAS24JAN270CE,OPTFUT,NATURALGAS-OPTFUT,4402300124506,3.9,0.05,49,0.05,1,1250,4100100000014,,2024-01-23T14:30:00,270,3,NATURALGAS 23JAN2024 CE 270,1,1,NATURALGAS24JAN270CE
NSECO,121752,2,GOLD,GOLD24SEP61400PE,OPTFUT,GOLD-OPTFUT,4426800121752,1521.5,0.5,11,0.5,1,100,4100100000001,,2024-09-24T14:30:00,61400,4,GOLD 24SEP2024 PE 61400,1,1,GOLD24SEP61400PE
NSECO,123108,2,SILVERM,SILVERM24JUN80500PE,OPTFUT,SILVERM-OPTFUT,4417100123108,10045.5,2126.5,121,0.5,1,5,4100100000010,,2024-06-19T14:30:00,80500,4,SILVERM 19JUN2024 PE 80500,1,1,SILVERM24JUN80500PE
NSECO,122730,2,WTICRUDE,WTICRUDE24MAR6000CE,OPTFUT,WTICRUDE-OPTFUT,4407500122730,810.8,218.2,101,0.1,1,100,4100100000011,,2024-03-15T14:30:00,6000,3,WTICRUDE 15MAR2024 CE 6000,1,1,WTICRUDE24MAR6000CE
NSECO,125137,2,GOLD,GOLD24NOV60500CE,OPTFUT,GOLD-OPTFUT,4433100125137,15850,6387,11,0.5,1,100,4100100000001,,2024-11-26T14:30:00,60500,3,GOLD 26NOV2024 CE 60500,1,1,GOLD24NOV60500CE
NSECO,124386,2,SILVERM,SILVERM24AUG72250PE,OPTFUT,SILVERM-OPTFUT,4423400124386,4838,371,121,0.5,1,5,4100100000010,,2024-08-21T14:30:00,72250,4,SILVERM 21AUG2024 PE 72250,1,1,SILVERM24AUG72250PE
NSECO,124049,2,SILVERM,SILVERM24FEB68500CE,OPTFUT,SILVERM-OPTFUT,4405100124049,12506,1655,121,0.5,1,5,4100100000010,,2024-02-20T14:30:00,68500,3,SILVERM 20FEB2024 CE 68500,1,1,SILVERM24FEB68500CE
NSECO,122795,2,WTICRUDE,WTICRUDE24JAN5950PE,OPTFUT,WTICRUDE-OPTFUT,4401700122795,458.1,0.1,101,0.1,1,100,4100100000011,,2024-01-17T14:30:00,5950,4,WTICRUDE 17JAN2024 PE 5950,1,1,WTICRUDE24JAN5950PE
NSECO,125062,2,GOLDM,GOLDM24FEB62400PE,OPTFUT,GOLDM-OPTFUT,4405400125062,2437.5,0.5,101,0.5,1,10,4100100000002,,2024-02-23T14:30:00,62400,4,GOLDM 23FEB2024 PE 62400,1,1,GOLDM24FEB62400PE
NSECO,122366,2,SILVER,SILVER24FEB76000PE,OPTBLN,SILVER-OPTBLN,4405800122366,7591.5,50.5,21,0.5,1,30,4100100000003,,2024-02-27T14:30:00,76000,4,SILVER 27FEB2024 PE 76000,1,1,SILVER24FEB76000PE
NSECO,125022,2,GOLDM,GOLDM24FEB60400PE,OPTFUT,GOLDM-OPTFUT,4405400125022,896.5,0.5,101,0.5,1,10,4100100000002,,2024-02-23T14:30:00,60400,4,GOLDM 23FEB2024 PE 60400,1,1,GOLDM24FEB60400PE
NSECO,123490,2,GOLD,GOLD24MAY60300PE,OPTFUT,GOLD-OPTFUT,4414800123490,1139,0.5,11,0.5,1,100,4100100000001,,2024-05-27T14:30:00,60300,4,GOLD 27MAY2024 PE 60300,1,1,GOLD24MAY60300PE
NSECO,125288,2,SILVER,SILVER24FEB79500PE,OPTBLN,SILVER-OPTBLN,4405800125288,11093,1345,21,0.5,1,30,4100100000003,,2024-02-27T14:30:00,79500,4,SILVER 27FEB2024 PE 79500,1,1,SILVER24FEB79500PE
NSECO,123553,2,GOLD,GOLD24JUL58400CE,OPTFUT,GOLD-OPTFUT,4420700123553,15098,4824,11,0.5,1,100,4100100000001,,2024-07-25T14:30:00,58400,3,GOLD 25JUL2024 CE 58400,1,1,GOLD24JUL58400CE
NSECO,121661,2,GOLD,GOLD24MAR61000PE,OPTFUT,GOLD-OPTFUT,4408600121661,1320,0.5,11,0.5,1,100,4100100000001,,2024-03-26T14:30:00,61000,4,GOLD 26MAR2024 PE 61000,1,1,GOLD24MAR61000PE
NSECO,124809,2,GOLDM,GOLDM24JAN62800PE,OPTFUT,GOLDM-OPTFUT,4402400124809,2665,0.5,101,0.5,1,10,4100100000002,,2024-01-24T14:30:00,62800,4,GOLDM 24JAN2024 PE 62800,1,1,GOLDM24JAN62800PE
NSECO,121994,2,GOLD,GOLD24MAR64600PE,OPTFUT,GOLD-OPTFUT,4408600121994,4180.5,0.5,11,0.5,1,100,4100100000001,,2024-03-26T14:30:00,64600,4,GOLD 26MAR2024 PE 64600,1,1,GOLD24MAR64600PE
NSECO,125375,2,GOLDM,GOLDM24FEB58500CE,OPTFUT,GOLDM-OPTFUT,4405400125375,10748.5,0.5,101,0.5,1,10,4100100000002,,2024-02-23T14:30:00,58500,3,GOLDM 23FEB2024 CE 58500,1,1,GOLDM24FEB58500CE
NSECO,123331,2,GOLD,GOLD24MAR57500CE,OPTFUT,GOLD-OPTFUT,4408600123331,13310.5,2316.5,11,0.5,1,100,4100100000001,,2024-03-26T14:30:00,57500,3,GOLD 26MAR2024 CE 57500,1,1,GOLD24MAR57500CE
NSECO,124245,2,SILVERM,SILVERM24JUN67500CE,OPTFUT,SILVERM-OPTFUT,4417100124245,17299.5,6930.5,121,0.5,1,5,4100100000010,,2024-06-19T14:30:00,67500,3,SILVERM 19JUN2024 CE 67500,1,1,SILVERM24JUN67500CE
NSECO,125214,2,GOLD,GOLD24NOV64300PE,OPTFUT,GOLD-OPTFUT,4433100125214,2526.5,0.5,11,0.5,1,100,4100100000001,,2024-11-26T14:30:00,64300,4,GOLD 26NOV2024 PE 64300,1,1,GOLD24NOV64300PE
NSECO,123230,2,GOLD,GOLD24JAN57500PE,OPTFUT,GOLD-OPTFUT,4402400123230,6.5,0.5,11,0.5,1,100,4100100000001,,2024-01-24T14:30:00,57500,4,GOLD 24JAN2024 PE 57500,1,1,GOLD24JAN57500PE
NSECO,124411,2,SILVERM,SILVERM24AUG75500CE,OPTFUT,SILVERM-OPTFUT,4423400124411,12628.5,4972.5,121,0.5,1,5,4100100000010,,2024-08-21T14:30:00,75500,3,SILVERM 21AUG2024 CE 75500,1,1,SILVERM24AUG75500CE
NSECO,125165,2,GOLD,GOLD24NOV61900CE,OPTFUT,GOLD-OPTFUT,4433100125165,14365.5,5497.5,11,0.5,1,100,4100100000001,,2024-11-26T14:30:00,61900,3,GOLD 26NOV2024 CE 61900,1,1,GOLD24NOV61900CE
NSECO,121779,2,GOLD,GOLD24JAN63800PE,OPTFUT,GOLD-OPTFUT,4402400121779,4034,0.5,11,0.5,1,100,4100100000001,,2024-01-24T14:30:00,63800,4,GOLD 24JAN2024 PE 63800,1,1,GOLD24JAN63800PE
NSECO,121841,2,SILVERM,SILVERM24AUG76750PE,OPTFUT,SILVERM-OPTFUT,4423400121841,7235.5,1230.5,121,0.5,1,5,4100100000010,,2024-08-21T14:30:00,76750,4,SILVERM 21AUG2024 PE 76750,1,1,SILVERM24AUG76750PE
NSECO,124918,2,COPPER,COPPER24FEB665CE,OPTFUT,COPPER-OPTFUT,4405100124918,151.18,19.96,71,0.01,1,2500,4100100000008,,2024-02-20T14:30:00,665,3,COPPER 20FEB2024 CE 665,1,1,COPPER24FEB665CE
NSECO,122177,2,SILVERM,SILVERM24FEB81250PE,OPTFUT,SILVERM-OPTFUT,4405100122177,12336,1427,121,0.5,1,5,4100100000010,,2024-02-20T14:30:00,81250,4,SILVERM 20FEB2024 PE 81250,1,1,SILVERM24FEB81250PE
NSECO,122437,2,SILVER,SILVER24FEB67250CE,OPTBLN,SILVER-OPTBLN,4405800122437,13227,1893,21,0.5,1,30,4100100000003,,2024-02-27T14:30:00,67250,3,SILVER 27FEB2024 CE 67250,1,1,SILVER24FEB67250CE
NSECO,124276,2,SILVERM,SILVERM24JUN71250PE,OPTFUT,SILVERM-OPTFUT,4417100124276,4227.5,0.5,121,0.5,1,5,4100100000010,,2024-06-19T14:30:00,71250,4,SILVERM 19JUN2024 PE 71250,1,1,SILVERM24JUN71250PE
NSECO,124980,2,WTICRUDE,WTICRUDE24FEB7700CE,OPTFUT,WTICRUDE-OPTFUT,4404500124980,49.4,0.1,101,0.1,1,100,4100100000011,,2024-02-14T14:30:00,7700,3,WTICRUDE 14FEB2024 CE 7700,1,1,WTICRUDE24FEB7700CE
NSECO,122257,2,SILVERM,SILVERM24JUN77500PE,OPTFUT,SILVERM-OPTFUT,4417100122257,7899.5,1144.5,121,0.5,1,5,4100100000010,,2024-06-19T14:30:00,77500,4,SILVERM 19JUN2024 PE 77500,1,1,SILVERM24JUN77500PE
NSECO,121935,2,NATURALGAS,NATURALGAS24FEB285PE,OPTFUT,NATURALGAS-OPTFUT,4405300121935,91.75,59.25,49,0.05,1,1250,4100100000014,,2024-02-22T14:30:00,285,4,NATURALGAS 22FEB2024 PE 285,1,1,NATURALGAS24FEB285PE
NSECO,121628,2,GOLD,GOLD24JAN61000PE,OPTFUT,GOLD-OPTFUT,4402400121628,675.5,0.5,11,0.5,1,100,4100100000001,,2024-01-24T14:30:00,61000,4,GOLD 24JAN2024 PE 61000,1,1,GOLD24JAN61000PE
NSECO,125293,2,SILVER,SILVER24APR67500CE,OPTBLN,SILVER-OPTBLN,4411700125293,14080.5,3496.5,21,0.5,1,30,4100100000003,,2024-04-26T14:30:00,67500,3,SILVER 26APR2024 CE 67500,1,1,SILVER24APR67500CE
NSECO,124556,2,GOLD,GOLD24MAY65400PE,OPTFUT,GOLD-OPTFUT,4414800124556,4270,0.5,11,0.5,1,100,4100100000001,,2024-05-27T14:30:00,65400,4,GOLD 27MAY2024 PE 65400,1,1,GOLD24MAY65400PE
NSECO,121867,2,GOLD,GOLD24JAN61600PE,OPTFUT,GOLD-OPTFUT,4402400121867,1128.5,0.5,11,0.5,1,100,4100100000001,,2024-01-24T14:30:00,61600,4,GOLD 24JAN2024 PE 61600,1,1,GOLD24JAN61600PE
NSECO,123413,2,GOLD,GOLD24MAY56500CE,OPTFUT,GOLD-OPTFUT,4414800123413,15747.5,4796.5,11,0.5,1,100,4100100000001,,2024-05-27T14:30:00,56500,3,GOLD 27MAY2024 CE 56500,1,1,GOLD24MAY56500CE
NSECO,121856,2,WTICRUDE,WTICRUDE24MAR7300CE,OPTFUT,WTICRUDE-OPTFUT,4407500121856,220.3,21.1,101,0.1,1,100,4100100000011,,2024-03-15T14:30:00,7300,3,WTICRUDE 15MAR2024 CE 7300,1,1,WTICRUDE24MAR7300CE
NSECO,122378,2,GOLD,GOLD24MAY62500CE,OPTFUT,GOLD-OPTFUT,4414800122378,8928.5,950.5,11,0.5,1,100,4100100000001,,2024-05-27T14:30:00,62500,3,GOLD 27MAY2024 CE 62500,1,1,GOLD24MAY62500CE
NSECO,122714,2,WTICRUDE,WTICRUDE24MAR5600CE,OPTFUT,WTICRUDE-OPTFUT,4407500122714,1109.5,370.7,101,0.1,1,100,4100100000011,,2024-03-15T14:30:00,5600,3,WTICRUDE 15MAR2024 CE 5600,1,1,WTICRUDE24MAR5600CE
NSECO,121906,2,SILVER,SILVER24FEB64500CE,OPTBLN,SILVER-OPTBLN,4405800121906,16113.5,3784.5,21,0.5,1,30,4100100000003,,2024-02-27T14:30:00,64500,3,SILVER 27FEB2024 CE 64500,1,1,SILVER24FEB64500CE
NSECO,122666,2,WTICRUDE,WTICRUDE24FEB6850CE,OPTFUT,WTICRUDE-OPTFUT,4404500122666,213.4,0.1,101,0.1,1,100,4100100000011,,2024-02-14T14:30:00,6850,3,WTICRUDE 14FEB2024 CE 6850,1,1,WTICRUDE24FEB6850CE
NSECO,122183,2,GOLD,GOLD24SEP61900CE,OPTFUT,GOLD-OPTFUT,4426800122183,12758,4038,11,0.5,1,100,4100100000001,,2024-09-24T14:30:00,61900,3,GOLD 24SEP2024 CE 61900,1,1,GOLD24SEP61900CE
NSECO,122156,2,GOLDM,GOLDM24JAN65100PE,OPTFUT,GOLDM-OPTFUT,4402400122156,6428.5,0.5,101,0.5,1,10,4100100000002,,2024-01-24T14:30:00,65100,4,GOLDM 24JAN2024 PE 65100,1,1,GOLDM24JAN65100PE
NSECO,122398,2,GOLD,GOLD24JUL62700CE,OPTFUT,GOLD-OPTFUT,4420700122398,10295,2232,11,0.5,1,100,4100100000001,,2024-07-25T14:30:00,62700,3,GOLD 25JUL2024 CE 62700,1,1,GOLD24JUL62700CE
NSECO,123188,2,COPPER,COPPER24MAR755PE,OPTFUT,COPPER-OPTFUT,4407900123188,52.14,0.01,71,0.01,1,2500,4100100000008,,2024-03-19T14:30:00,755,4,COPPER 19MAR2024 PE 755,1,1,COPPER24MAR755PE
NSECO,123305,2,GOLD,GOLD24MAR56200CE,OPTFUT,GOLD-OPTFUT,4408600123305,14684,3470,11,0.5,1,100,4100100000001,,2024-03-26T14:30:00,56200,3,GOLD 26MAR2024 CE 56200,1,1,GOLD24MAR56200CE
NSECO,125033,2,GOLDM,GOLDM24FEB61000CE,OPTFUT,GOLDM-OPTFUT,4405400125033,7739,0.5,101,0.5,1,10,4100100000002,,2024-02-23T14:30:00,61000,3,GOLDM 23FEB2024 CE 61000,1,1,GOLDM24FEB61000CE
NSECO,124492,2,ZINC,ZINC24JAN225PE,OPTFUT,ZINC-OPTFUT,4401900124492,3.39,0.01,21,0.01,1,5000,4100100000027,,2024-01-19T14:30:00,225,4,ZINC 19JAN2024 PE 225,1,1,ZINC24JAN225PE
NSECO,124922,2,GOLDM,GOLDM24JAN57100CE,OPTFUT,GOLDM-OPTFUT,4402400124922,11952,596,101,0.5,1,10,4100100000002,,2024-01-24T14:30:00,57100,3,GOLDM 24JAN2024 CE 57100,1,1,GOLDM24JAN57100CE
NSECO,122200,2,GOLD,GOLD24MAR64100CE,OPTFUT,GOLD-OPTFUT,4408600122200,5243,0.5,11,0.5,1,100,4100100000001,,2024-03-26T14:30:00,64100,3,GOLD 26MAR2024 CE 64100,1,1,GOLD24MAR64100CE
NSECO,121946,2,GOLD,GOLD24JAN61800PE,OPTFUT,GOLD-OPTFUT,4402400121946,1315,0.5,11,0.5,1,100,4100100000001,,2024-01-24T14:30:00,61800,4,GOLD 24JAN2024 PE 61800,1,1,GOLD24JAN61800PE
