ExchangeSegment,ExchangeInstrumentId,InstrumentType,Name,Description,Series,NameWithSeries,InstrumentId,PriceBandHigh,PriceBandLow,FreezeQty,TickSize,LotSize,Multiplier,UnderlyingInstrumentId,UnderlyingIndexName,ContractExpiration,StrikePrice,OptionType,DisplayName,PriceNumerator,PriceDenominator,DetailedDescription
NSEFO,93393,2,MAXHEALTH,MAXHEALTH26SEP1130CE,OPTSTK,MAXHEALTH-OPTSTK,2627200093393,38.85,0.05,21001,0.05,525,1,1100100022377,MAXHEALTH,2026-09-29T14:30:00,1130,3,MAXHEALTH 29SEP2026 CE 1130,1,1,MAXHEALTH26SEP1130CE
NSEFO,73222,2,FORTIS,FORTIS26OCT880PE,OPTSTK,FORTIS-OPTSTK,2630000073222,47.05,7.05,23251,0.05,775,1,1100100014592,FORTIS,2026-10-27T14:30:00,880,4,FORTIS 27OCT2026 PE 880,1,1,FORTIS26OCT880PE
NSEFO,86590,2,JSWENERGY,JSWENERGY26SEP410PE,OPTSTK,JSWENERGY-OPTSTK,2627200086590,20.4,0.05,43001,0.05,1075,1,1100100017869,JSWENERGY,2026-09-29T14:30:00,410,4,JSWENERGY 29SEP2026 PE 410,1,1,JSWENERGY26SEP410PE
NSEFO,82635,2,CHOLAFIN,CHOLAFIN26AUG1560PE,OPTSTK,CHOLAFIN-OPTSTK,2623700082635,20.75,0.05,12501,0.05,625,1,1100100000685,CHOLAFIN,2026-08-25T14:30:00,1560,4,CHOLAFIN 25AUG2026 PE 1560,1,1,CHOLAFIN26AUG1560PE
NSEFO,65188,2,CIPLA,CIPLA26OCT1280CE,OPTSTK,CIPLA-OPTSTK,2630000065188,263.2,153.9,17001,0.05,425,1,1100100000694,CIPLA,2026-10-27T14:30:00,1280,3,CIPLA 27OCT2026 CE 1280,1,1,CIPLA26OCT1280CE
NSEFO,112473,2,JIOFIN,JIOFIN26AUG275PE,OPTSTK,JIOFIN-OPTSTK,2623700112473,42.8,2.8,94001,0.05,2350,1,1100100018143,JIOFIN,2026-08-25T14:30:00,275,4,JIOFIN 25AUG2026 PE 275,1,1,JIOFIN26AUG275PE
NSEFO,75720,2,BEL,BEL26AUG410PE,OPTSTK,BEL-OPTSTK,2623700075720,31.5,0.05,57001,0.05,1425,1,1100100000383,BEL,2026-08-25T14:30:00,410,4,BEL 25AUG2026 PE 410,1,1,BEL26AUG410PE
NSEFO,61495,2,BAJAJHLDNG,BAJAJHLDNG26AUG13800PE,OPTSTK,BAJAJHLDNG-OPTSTK,2623700061495,2870.5,1569.2,2251,0.05,75,1,1100100000305,BAJAJHLDNG,2026-08-25T14:30:00,13800,4,BAJAJHLDNG 25AUG2026 PE 13800,1,1,BAJAJHLDNG26AUG13800PE
NSEFO,105295,2,GMRAIRPORT,GMRAIRPORT26AUG119PE,OPTSTK,GMRAIRPORT-OPTSTK,2623700105295,33.79,0.01,209251,0.01,6975,1,1100100013528,GMRAIRPORT,2026-08-25T14:30:00,119,4,GMRAIRPORT 25AUG2026 PE 119,1,1,GMRAIRPORT26AUG119PE
NSEFO,57818,2,BHARATFORG,BHARATFORG26OCT1600CE,OPTSTK,BHARATFORG-OPTSTK,2630000057818,596.25,365.15,10001,0.05,500,1,1100100000422,BHARATFORG,2026-10-27T14:30:00,1600,3,BHARATFORG 27OCT2026 CE 1600,1,1,BHARATFORG26OCT1600CE
NSEFO,70075,2,DRREDDY,DRREDDY26AUG540CE,OPTSTK,DRREDDY-OPTSTK,2623700070075,720.2,612.3,18751,0.05,625,1,1100100000881,DRREDDY,2026-08-25T14:30:00,540,3,DRREDDY 25AUG2026 CE 540,1,1,DRREDDY26AUG540CE
